Run,Agent,Iteration,Underbid Regret
1,Truthful Competitor 3,4,-5742.211120037033
1,Truthful Competitor 3,5,-5603.305643452061
1,Truthful Competitor 3,6,-5502.110987548984
1,Truthful Competitor 3,7,-5381.295595852344
1,Truthful Competitor 3,8,-5473.30910789079
1,Truthful Competitor 3,9,-5419.64557517459
1,Truthful Competitor 3,10,-5306.223360943663
1,Truthful Competitor 3,11,-5312.819856544216
1,Truthful Competitor 3,12,-5326.691091389037
1,Truthful Competitor 3,13,-5414.556620924514
1,Truthful Competitor 3,14,-5286.044026748673
1,Truthful Competitor 3,15,-5353.943925928995
1,Truthful Competitor 3,16,-5274.582126506459
1,Truthful Competitor 3,17,-5306.794658264193
1,Truthful Competitor 3,18,-5277.595022560264
1,Truthful Competitor 3,19,-5204.387529227243
1,Truthful Competitor 3,20,-5274.8684795895315
1,Truthful Competitor 3,21,-5238.761621447606
1,Truthful Competitor 3,22,-5311.973831394258
1,Truthful Competitor 3,23,-5273.924486565283
1,Truthful Competitor 3,24,-5232.159941148877
1,Truthful Competitor 4,0,-44780.25701667789
1,Truthful Competitor 4,1,-4056.109057335323
1,Truthful Competitor 4,2,-3493.2024942606567
1,Truthful Competitor 4,3,-3612.3705683605485
1,Truthful Competitor 4,4,-3545.967573710876
1,Truthful Competitor 4,5,-3609.550524906691
1,Truthful Competitor 4,6,-3608.7492300930817
1,Truthful Competitor 4,7,-3646.340001417677
1,Truthful Competitor 4,8,-3531.1209979801815
1,Truthful Competitor 4,9,-3579.9118040834333
1,Truthful Competitor 4,10,-3509.934067746095
1,Truthful Competitor 4,11,-3578.765347097252
1,Truthful Competitor 4,12,-3506.9090976947464
1,Truthful Competitor 4,13,-3652.6088261862888
1,Truthful Competitor 4,14,-3643.6542230165933
1,Truthful Competitor 4,15,-3598.5085142334724
1,Truthful Competitor 4,16,-3486.515999640706
1,Truthful Competitor 4,17,-3614.5331137309454
1,Truthful Competitor 4,18,-3596.130134618352
1,Truthful Competitor 4,19,-3575.498281059554
1,Truthful Competitor 4,20,-3582.545099637168
1,Truthful Competitor 4,21,-3556.5497006604787
1,Truthful Competitor 4,22,-3648.4318530986848
1,Truthful Competitor 4,23,-3563.627622847279
1,Truthful Competitor 4,24,-3531.6457637256453
1,Truthful Competitor 5,0,-26458.031996042664
1,Truthful Competitor 5,1,-3156.7969248033946
1,Truthful Competitor 5,2,-3582.808147579525
1,Truthful Competitor 5,3,-3876.260865723028
1,Truthful Competitor 5,4,-3766.1598153280975
1,Truthful Competitor 5,5,-3890.0231154891612
1,Truthful Competitor 5,6,-3803.759496664122
1,Truthful Competitor 5,7,-3742.11124336192
1,Truthful Competitor 5,8,-3875.4794042242884
1,Truthful Competitor 5,9,-3738.936052016029
1,Truthful Competitor 5,10,-3795.0163062126007
1,Truthful Competitor 5,11,-3962.7321670968477
1,Truthful Competitor 5,12,-3730.5796065103154
1,Truthful Competitor 5,13,-3832.277993412543
1,Truthful Competitor 5,14,-3848.721830113161
1,Truthful Competitor 5,15,-3873.0104478642997
1,Truthful Competitor 5,16,-3644.9218429954162
1,Truthful Competitor 5,17,-3767.4426034654944
1,Truthful Competitor 5,18,-3736.5479976153792
1,Truthful Competitor 5,19,-3618.9133736043223
1,Truthful Competitor 5,20,-3699.9050550117454
1,Truthful Competitor 5,21,-3812.8365510960707
1,Truthful Competitor 5,22,-3753.635636549718
1,Truthful Competitor 5,23,-3748.715004580176
1,Truthful Competitor 5,24,-3744.0093001287246
1,Truthful Competitor 6,0,-26711.572594115925
1,Truthful Competitor 6,1,-2995.054132079298
1,Truthful Competitor 6,2,-2585.0557154715266
1,Truthful Competitor 6,3,-2372.9372415971116
1,Truthful Competitor 6,4,-2802.036917117044
1,Truthful Competitor 6,5,-2661.662625641934
1,Truthful Competitor 6,6,-2604.893648899954
1,Truthful Competitor 6,7,-2754.482167317302
1,Truthful Competitor 6,8,-2765.4745901289434
1,Truthful Competitor 6,9,-2830.867841850411
1,Truthful Competitor 6,10,-2900.12865968359
1,Truthful Competitor 6,11,-2974.415225232195
1,Truthful Competitor 6,12,-2865.371869760462
