Run,Agent,Iteration,Underbid Regret
1,Truthful Competitor 8,23,-6620.5650742248745
1,Truthful Competitor 8,24,-6614.547554729893
1,Truthful Competitor 9,0,-44110.143686224415
1,Truthful Competitor 9,1,-10350.527445315305
1,Truthful Competitor 9,2,-7403.029393210882
1,Truthful Competitor 9,3,-5868.371868378861
1,Truthful Competitor 9,4,-6359.863902488712
1,Truthful Competitor 9,5,-6668.398774000389
1,Truthful Competitor 9,6,-7091.084079158116
1,Truthful Competitor 9,7,-6071.545675493279
1,Truthful Competitor 9,8,-6805.680708694658
1,Truthful Competitor 9,9,-6781.056692142057
1,Truthful Competitor 9,10,-6442.04994570289
1,Truthful Competitor 9,11,-6757.343871067225
1,Truthful Competitor 9,12,-6332.8413641578045
1,Truthful Competitor 9,13,-6904.350591254252
1,Truthful Competitor 9,14,-6153.4575540983815
1,Truthful Competitor 9,15,-6819.973625282387
1,Truthful Competitor 9,16,-6557.017557555382
1,Truthful Competitor 9,17,-5794.294959050489
1,Truthful Competitor 9,18,-5845.841825630707
1,Truthful Competitor 9,19,-7313.003797398906
1,Truthful Competitor 9,20,-6796.114683112346
1,Truthful Competitor 9,21,-5717.879639966994
1,Truthful Competitor 9,22,-6806.227574666632
1,Truthful Competitor 9,23,-6121.16663236097
1,Truthful Competitor 9,24,-7191.760433627095
1,Truthful Competitor 10,0,-40546.59373935955
1,Truthful Competitor 10,1,-7781.827800458562
1,Truthful Competitor 10,2,-4677.766257454047
1,Truthful Competitor 10,3,-4345.044713928434
1,Truthful Competitor 10,4,-4907.415789964985
1,Truthful Competitor 10,5,-4513.993050361563
1,Truthful Competitor 10,6,-4532.491824586642
1,Truthful Competitor 10,7,-4526.741699047074
1,Truthful Competitor 10,8,-5037.7045188996
1,Truthful Competitor 10,9,-4797.6883787353045
1,Truthful Competitor 10,10,-4390.690210312376
1,Truthful Competitor 10,11,-5000.50636062973
1,Truthful Competitor 10,12,-4632.458988702347
1,Truthful Competitor 10,13,-5027.784675421626
1,Truthful Competitor 10,14,-4736.829499808922
1,Truthful Competitor 10,15,-4761.126947751798
1,Truthful Competitor 10,16,-4670.569008910056
1,Truthful Competitor 10,17,-4714.998058910298
1,Truthful Competitor 10,18,-4023.5503757128745
1,Truthful Competitor 10,19,-4937.109220238847
1,Truthful Competitor 10,20,-4834.201410019048
1,Truthful Competitor 10,21,-4368.476961178067
1,Truthful Competitor 10,22,-4855.2073880504195
1,Truthful Competitor 10,23,-4739.074693502577
1,Truthful Competitor 10,24,-5023.968780126654
1,Truthful Competitor 11,0,-29615.873081905247
1,Truthful Competitor 11,1,-10258.86653842078
1,Truthful Competitor 11,2,-5583.522828573029
1,Truthful Competitor 11,3,-5163.541498681476
